,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,\N
142,tt0411477,movie,Hellboy II: The Golden Army,Hellboy II: The Golden Army,0,2008,\N,120,Action,7.0,245878.0,29/05/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,tt0463854,movie,28 Weeks Later,28 Weeks Later,0,2007,\N,100,Drama,7.0,245040.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
144,tt1650554,movie,Kick-Ass 2,Kick-Ass 2,0,2013,\N,103,Action,6.5,242895.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,tt0286716,movie,Hulk,Hulk,0,2003,\N,138,Action,5.6,242524.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,tt0955308,movie,Robin Hood,Robin Hood,0,2010,\N,140,Action,6.6,242352.0,03/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,tt0320691,movie,Underworld,Underworld,0,2003,\N,121,Action,7.0,242287.0,23/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,tt2798920,movie,Annihilation,Annihilation,0,2018,\N,115,Adventure,6.9,242064.0,16/03/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,tt1213663,movie,The World's End,The World's End,0,2013,\N,109,Action,7.0,241681.0,20/12/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,tt0486655,movie,Stardust,Stardust,0,2007,\N,127,Adventure,7.6,241624.0,31/08/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,tt0429493,movie,The A-Team,The A-Team,0,2010,\N,117,Action,6.7,237825.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,tt0452623,movie,Gone Baby Gone,Gone Baby Gone,0,2007,\N,114,Crime,7.6,237381.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,2003,\N,107,Action,5.9,236356.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,tt2737304,movie,Bird Box,Bird Box,0,2018,\N,124,Drama,6.6,235466.0,30/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
155,tt0414387,movie,Pride & Prejudice,Pride & Prejudice,0,2005,\N,129,Drama,7.8,234752.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,tt1302011,movie,Kung Fu Panda 2,Kung Fu Panda 2,0,2011,\N,90,Action,7.2,234175.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,tt1077368,movie,Dark Shadows,Dark Shadows,0,2012,\N,113,Comedy,6.2,233892.0,06/07/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,tt0338526,movie,Van Helsing,Van Helsing,0,2004,\N,131,Action,6.1,232578.0,02/03/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,tt0252866,movie,American Pie 2,American Pie 2,0,2001,\N,108,Comedy,6.4,228312.0,13/12/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,tt1440129,movie,Battleship,Battleship,0,2012,\N,131,Action,5.8,227399.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,tt1931533,movie,Seven Psychopaths,Seven Psychopaths,0,2012,\N,110,Comedy,7.2,227005.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,tt0463985,movie,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,0,2006,\N,104,Action,6.0,224366.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,tt1464540,movie,I Am Number Four,I Am Number Four,0,2011,\N,111,Action,6.1,220000.0,02/10/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,tt1655442,movie,The Artist,The Artist,0,2011,\N,100,Comedy,7.9,219418.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,tt0414993,movie,The Fountain,The Fountain,0,2006,\N,97,Drama,7.2,218600.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
166,tt0175142,movie,Scary Movie,Scary Movie,0,2000,\N,88,Comedy,6.2,218574.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,tt0093870,movie,RoboCop,RoboCop,0,1987,\N,102,Action,7.5,218020.0,28/02/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,tt0825232,movie,The Bucket List,The Bucket List,0,2007,\N,97,Comedy,7.4,217506.0,24/01/2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,tt1823672,movie,Chappie,Chappie,0,2015,\N,120,Action,6.8,217082.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,tt0364725,movie,Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story,0,2004,\N,92,Comedy,6.7,217019.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,tt0077631,movie,Grease,Grease,0,1978,\N,110,Musical,7.2,216060.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172,tt1325004,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,0,2010,\N,124,Action,5.0,214813.0,22/08/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,tt1001526,movie,Megamind,Megamind,0,2010,\N,95,Action,7.2,212283.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,tt0183505,movie,"Me, Myself & Irene","Me, Myself & Irene",0,2000,\N,116,Comedy,6.6,212266.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,tt0163978,movie,The Beach,The Beach,0,2000,\N,119,Adventure,6.7,211550.0,04/01/2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,tt0486822,movie,Disturbia,Disturbia,0,2007,\N,105,Crime,6.8,209777.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,2004,\N,119,Action,6.7,206267.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,tt0138097,movie,Shakespeare in Love,Shakespeare in Love,0,1998,\N,123,Comedy,7.1,203766.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,2004,\N,127,Drama,7.1,203317.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
180,tt0758774,movie,Body of Lies,Body of Lies,0,2008,\N,128,Action,7.1,202233.0,08/08/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,tt0485947,movie,Mr. Nobody,Mr. Nobody,0,2009,\N,141,Drama,7.8,201279.0,08/04/2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
182,tt1411238,movie,No Strings Attached,No Strings Attached,0,2011,\N,108,Comedy,6.2,200675.0,27/04/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,tt1189340,movie,The Lincoln Lawyer,The Lincoln Lawyer,0,2011,\N,118,Crime,7.3,198948.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,tt2293640,movie,Minions,Minions,0,2015,\N,91,Adventure,6.4,198311.0,12/01/2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,tt2381941,movie,Focus,Focus,0,2015,\N,105,Comedy,6.6,196585.0,15/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,tt1599348,movie,Safe House,Safe House,0,2012,\N,115,Action,6.7,195093.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,0,2003,\N,116,Comedy,6.4,194724.0,30/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,tt1605630,movie,American Reunion,American Reunion,0,2012,\N,113,Comedy,6.7,194341.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,tt0305224,movie,Anger Management,Anger Management,0,2003,\N,106,Comedy,6.2,194148.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,tt1142988,movie,The Ugly Truth,The Ugly Truth,0,2009,\N,96,Comedy,6.4,193015.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,tt0265208,movie,The Girl Next Door,The Girl Next Door,0,2004,\N,109,Comedy,6.7,192677.0,17/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,tt0112281,movie,Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls,0,1995,\N,90,Adventure,6.4,191032.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,tt1980209,movie,Pain & Gain,Pain & Gain,0,2013,\N,129,Action,6.4,190443.0,11/08/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,tt0844471,movie,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,0,2009,\N,90,Adventure,6.9,190009.0,08/05/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,tt0479952,movie,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,0,2008,\N,89,Adventure,6.6,188926.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,tt0949731,movie,The Happening,The Happening,0,2008,\N,91,Drama,5.0,188266.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
197,tt0119282,movie,Hercules,Hercules,0,1997,\N,93,Adventure,7.3,187685.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,tt0120855,movie,Tarzan,Tarzan,0,1999,\N,88,Adventure,7.3,187409.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,tt1155056,movie,"I Love You, Man","I Love You, Man",0,2009,\N,105,Comedy,7.0,187282.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,tt0210945,movie,Remember the Titans,Remember the Titans,0,2000,\N,113,Biography,7.8,186825.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,tt0059742,movie,The Sound of Music,The Sound of Music,0,1965,\N,172,Biography,8.0,186233.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,tt0328828,movie,American Wedding,American Wedding,0,2003,\N,96,Comedy,6.3,185241.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,tt0985694,movie,Machete,Machete,0,2010,\N,105,Action,6.6,184098.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,tt1815862,movie,After Earth,After Earth,0,2013,\N,100,Action,4.8,184080.0,22/03/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,tt0401855,movie,Underworld: Evolution,Underworld: Evolution,0,2006,\N,106,Action,6.7,182149.0,06/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,tt0959337,movie,Revolutionary Road,Revolutionary Road,0,2008,\N,119,Drama,7.3,181670.0,21/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,tt0960144,movie,You Don't Mess with the Zohan,You Don't Mess with the Zohan,0,2008,\N,113,Comedy,5.5,180423.0,01/03/2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,tt0481499,movie,The Croods,The Croods,0,2013,\N,98,Action,7.2,179837.0,09/02/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,2005,\N,109,Adventure,6.7,179425.0,09/01/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,tt2883512,movie,Chef,Chef,0,2014,\N,114,Adventure,7.3,178848.0,29/12/2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,tt2321549,movie,The Babadook,The Babadook,0,2014,\N,94,Drama,6.8,177512.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
212,tt1111422,movie,The Taking of Pelham 123,The Taking of Pelham 123,0,2009,\N,106,Action,6.4,176159.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,tt0363988,movie,Secret Window,Secret Window,0,2004,\N,96,Drama,6.6,172422.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,tt0892791,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,93,Adventure,6.3,171260.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,Drama,6.8,171151.0,23/11/2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,tt2053463,movie,Side Effects,Side Effects,0,2013,\N,106,Crime,7.1,170972.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,tt0080455,movie,The Blues Brothers,The Blues Brothers,0,1980,\N,133,Adventure,7.9,170522.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,2015,\N,127,Action,5.3,169575.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,tt1059786,movie,Eagle Eye,Eagle Eye,0,2008,\N,118,Action,6.6,168795.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,tt0100157,movie,Misery,Misery,0,1990,\N,107,Drama,7.8,168474.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,\N,91,Adventure,7.2,168092.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,2010,\N,118,Adventure,5.9,167585.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,Action,6.3,167424.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,2013,\N,110,Action,5.8,167210.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,tt1872194,movie,The Judge,The Judge,0,2014,\N,141,Crime,7.4,165965.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,tt0087538,movie,The Karate Kid,The Karate Kid,0,1984,\N,126,Action,7.2,161551.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,tt0450278,movie,Hostel,Hostel,0,2005,\N,94,Horror,5.9,161328.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,tt0183790,movie,A Knight's Tale,A Knight's Tale,0,2001,\N,132,Action,6.9,160099.0,02/03/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,tt0311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,2003,\N,110,Action,5.8,159415.0,21/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,tt1033643,movie,What Happens in Vegas,What Happens in Vegas,0,2008,\N,99,Comedy,6.1,158940.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,1998,\N,136,Action,6.7,158917.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,tt0109506,movie,The Crow,The Crow,0,1994,\N,102,Action,7.6,157633.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,tt1488555,movie,The Change-Up,The Change-Up,0,2011,\N,112,Comedy,6.3,157541.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,\N,104,Drama,5.5,157515.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,tt0307453,movie,Shark Tale,Shark Tale,0,2004,\N,90,Adventure,6.0,157282.0,10/06/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,2006,\N,108,Comedy,6.6,156919.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,tt0074285,movie,Carrie,Carrie,0,1976,\N,98,Horror,7.4,155737.0,05/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,tt0465494,movie,Hitman,Hitman,0,2007,\N,100,Action,6.3,155342.0,25/08/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,Comedy,7.5,153975.0,03/10/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,tt0096754,movie,The Abyss,The Abyss,0,1989,\N,145,Adventure,7.6,153683.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,tt0120647,movie,Deep Impact,Deep Impact,0,1998,\N,120,Action,6.2,153490.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,tt5519340,movie,Bright,Bright,0,2017,\N,117,Action,6.4,152928.0,27/12/2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,tt0327084,movie,Over the Hedge,Over the Hedge,0,2006,\N,83,Adventure,6.7,150199.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,tt0445934,movie,Blades of Glory,Blades of Glory,0,2007,\N,93,Comedy,6.3,149517.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,tt0832266,movie,"Definitely, Maybe","Definitely, Maybe",0,2008,\N,112,Comedy,7.1,148046.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,tt0986264,movie,Like Stars on Earth,Taare Zameen Par,0,2007,\N,165,Drama,8.4,147810.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,\N,105,Comedy,6.8,147704.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012,\N,97,Action,7.3,147509.0,27/08/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,2014,\N,108,Comedy,6.3,147286.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,tt0285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,0,2003,\N,102,Action,6.4,147176.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,tt1279935,movie,Date Night,Date Night,0,2010,\N,88,Comedy,6.3,146334.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,2010,\N,109,Action,6.1,145741.0,23/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,tt0094625,movie,Akira,Akira,0,1988,\N,124,Animation,8.1,145541.0,15/12/2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,2009,\N,92,Action,6.6,144091.0,22/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,tt0330793,movie,The Punisher,The Punisher,0,2004,\N,124,Action,6.4,144008.0,11/04/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,2008,\N,112,Action,5.2,143369.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,tt3569230,movie,Legend,Legend,0,2015,\N,132,Biography,6.9,142891.0,06/02/2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,tt2338151,movie,PK,PK,0,2014,\N,153,Comedy,8.2,142827.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,tt1462758,movie,Buried,Buried,0,2010,\N,95,Drama,7.0,141539.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,tt0257106,movie,Scary Movie 2,Scary Movie 2,0,2001,\N,83,Comedy,5.3,141061.0,03/04/2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,tt0120587,movie,Antz,Antz,0,1998,\N,83,Adventure,6.5,140671.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,tt0454945,movie,She's the Man,She's the Man,0,2006,\N,105,Comedy,6.3,138906.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,tt0892782,movie,Monsters vs. Aliens,Monsters vs. Aliens,0,2009,\N,94,Action,6.4,138334.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,tt0128442,movie,Rounders,Rounders,0,1998,\N,121,Crime,7.3,135514.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,tt0387808,movie,Idiocracy,Idiocracy,0,2006,\N,84,Adventure,6.6,134823.0,20/06/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,tt3416742,movie,What We Do in the Shadows,What We Do in the Shadows,0,2014,\N,86,Comedy,7.7,131936.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,tt1403981,movie,Remember Me,Remember Me,0,2010,\N,113,Drama,7.1,131054.0,28/05/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
268,tt0389790,movie,Bee Movie,Bee Movie,0,2007,\N,91,Adventure,6.1,130901.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,tt5074352,movie,Dangal,Dangal,0,2016,\N,161,Action,8.4,130408.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,tt0306047,movie,Scary Movie 3,Scary Movie 3,0,2003,\N,84,Comedy,5.5,130147.0,03/04/2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,tt0350258,movie,Ray,Ray,0,2004,\N,152,Biography,7.7,129516.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,tt3322940,movie,Annabelle,Annabelle,0,2014,\N,99,Horror,5.4,129120.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
273,tt1255953,movie,Incendies,Incendies,0,2010,\N,131,Drama,8.3,128481.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,tt2975578,movie,The Purge: Anarchy,The Purge: Anarchy,0,2014,\N,103,Action,6.4,128398.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,tt0804497,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,\N,101,Comedy,7.1,127793.0,02/10/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,tt0430105,movie,Four Brothers,Four Brothers,0,2005,\N,109,Action,6.8,126816.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,tt0471042,movie,Tower Heist,Tower Heist,0,2011,\N,104,Action,6.2,126586.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,tt4178092,movie,The Gift,The Gift,0,2015,\N,108,Drama,7.0,126314.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
279,tt1915581,movie,Magic Mike,Magic Mike,0,2012,\N,110,Comedy,6.1,125386.0,08/06/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,tt0277296,movie,The Scorpion King,The Scorpion King,0,2002,\N,92,Action,5.5,124613.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,tt0120768,movie,The Negotiator,The Negotiator,0,1998,\N,140,Action,7.3,123657.0,08/08/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,tt0451079,movie,Horton Hears a Who!,Horton Hears a Who!,0,2008,\N,86,Adventure,6.8,123091.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
