,tconst,titleType,primaryTitle,originalTitle,endYear,genres,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,noGenre,isAdult,startYear,averageRating,numVotes,runtimeMinutes,cluster,clusPercent
131,tt1735898,movie,Snow White and the Huntsman,Snow White and the Huntsman,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.1,261947.0,127,9,32.25806451612903
132,tt1591095,movie,Insidious,Insidious,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,6.8,259883.0,103,9,32.25806451612903
133,tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,6.9,259723.0,86,9,32.25806451612903
134,tt1645170,movie,The Dictator,The Dictator,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.4,255293.0,83,9,32.25806451612903
135,tt1790885,movie,Zero Dark Thirty,Zero Dark Thirty,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.4,255116.0,157,9,32.25806451612903
136,tt0320661,movie,Kingdom of Heaven,Kingdom of Heaven,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,7.2,253548.0,144,9,32.25806451612903
137,tt1478338,movie,Bridesmaids,Bridesmaids,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.8,253273.0,125,9,32.25806451612903
138,tt1259571,movie,The Twilight Saga: New Moon,The Twilight Saga: New Moon,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,4.7,251914.0,130,9,32.25806451612903
139,tt0125439,movie,Notting Hill,Notting Hill,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,7.1,250609.0,124,9,32.25806451612903
140,tt1706620,movie,Snowpiercer,Snowpiercer,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.1,249028.0,126,9,32.25806451612903
141,tt1013752,movie,Fast & Furious,Fast & Furious,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.6,247172.0,107,9,32.25806451612903
142,tt0411477,movie,Hellboy II: The Golden Army,Hellboy II: The Golden Army,0,Action,29/05/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7.0,245878.0,120,9,32.25806451612903
143,tt0463854,movie,28 Weeks Later,28 Weeks Later,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7.0,245040.0,100,9,32.25806451612903
144,tt1650554,movie,Kick-Ass 2,Kick-Ass 2,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.5,242895.0,103,9,32.25806451612903
145,tt0286716,movie,Hulk,Hulk,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,5.6,242524.0,138,9,32.25806451612903
146,tt0955308,movie,Robin Hood,Robin Hood,0,Action,03/11/2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.6,242352.0,140,9,32.25806451612903
147,tt0320691,movie,Underworld,Underworld,0,Action,23/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7.0,242287.0,121,9,32.25806451612903
148,tt2798920,movie,Annihilation,Annihilation,0,Adventure,16/03/2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.9,242064.0,115,9,32.25806451612903
149,tt1213663,movie,The World's End,The World's End,0,Action,20/12/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.0,241681.0,109,9,32.25806451612903
150,tt0486655,movie,Stardust,Stardust,0,Adventure,31/08/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7.6,241624.0,127,9,32.25806451612903
151,tt0429493,movie,The A-Team,The A-Team,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.7,237825.0,117,9,32.25806451612903
152,tt0452623,movie,Gone Baby Gone,Gone Baby Gone,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7.6,237381.0,114,9,32.25806451612903
153,tt0322259,movie,2 Fast 2 Furious,2 Fast 2 Furious,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,5.9,236356.0,107,9,32.25806451612903
154,tt2737304,movie,Bird Box,Bird Box,0,Drama,30/12/2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.6,235466.0,124,9,32.25806451612903
155,tt0414387,movie,Pride & Prejudice,Pride & Prejudice,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,7.8,234752.0,129,9,32.25806451612903
156,tt1302011,movie,Kung Fu Panda 2,Kung Fu Panda 2,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.2,234175.0,90,9,32.25806451612903
157,tt1077368,movie,Dark Shadows,Dark Shadows,0,Comedy,06/07/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.2,233892.0,113,9,32.25806451612903
158,tt0338526,movie,Van Helsing,Van Helsing,0,Action,02/03/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.1,232578.0,131,9,32.25806451612903
159,tt0252866,movie,American Pie 2,American Pie 2,0,Comedy,13/12/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6.4,228312.0,108,9,32.25806451612903
160,tt1440129,movie,Battleship,Battleship,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5.8,227399.0,131,9,32.25806451612903
161,tt1931533,movie,Seven Psychopaths,Seven Psychopaths,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.2,227005.0,110,9,32.25806451612903
162,tt0463985,movie,The Fast and the Furious: Tokyo Drift,The Fast and the Furious: Tokyo Drift,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6.0,224366.0,104,9,32.25806451612903
163,tt1464540,movie,I Am Number Four,I Am Number Four,0,Action,02/10/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.1,220000.0,111,9,32.25806451612903
164,tt1655442,movie,The Artist,The Artist,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.9,219418.0,100,9,32.25806451612903
165,tt0414993,movie,The Fountain,The Fountain,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,7.2,218600.0,97,9,32.25806451612903
166,tt0175142,movie,Scary Movie,Scary Movie,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6.2,218574.0,88,9,32.25806451612903
167,tt0093870,movie,RoboCop,RoboCop,0,Action,28/02/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,7.5,218020.0,102,9,32.25806451612903
168,tt0825232,movie,The Bucket List,The Bucket List,0,Comedy,24/01/2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7.4,217506.0,97,9,32.25806451612903
169,tt1823672,movie,Chappie,Chappie,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.8,217082.0,120,9,32.25806451612903
170,tt0364725,movie,Dodgeball: A True Underdog Story,Dodgeball: A True Underdog Story,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.7,217019.0,92,9,32.25806451612903
171,tt0077631,movie,Grease,Grease,0,Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,7.2,216060.0,110,9,32.25806451612903
172,tt1325004,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,0,Action,22/08/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5.0,214813.0,124,9,32.25806451612903
173,tt1001526,movie,Megamind,Megamind,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.2,212283.0,95,9,32.25806451612903
174,tt0183505,movie,"Me, Myself & Irene","Me, Myself & Irene",0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6.6,212266.0,116,9,32.25806451612903
175,tt0163978,movie,The Beach,The Beach,0,Adventure,04/01/2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6.7,211550.0,119,9,32.25806451612903
176,tt0486822,movie,Disturbia,Disturbia,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6.8,209777.0,105,9,32.25806451612903
177,tt0296572,movie,The Chronicles of Riddick,The Chronicles of Riddick,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.7,206267.0,119,8,35.95505617977528
178,tt0138097,movie,Shakespeare in Love,Shakespeare in Love,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,7.1,203766.0,123,8,35.95505617977528
179,tt0335345,movie,The Passion of the Christ,The Passion of the Christ,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,7.1,203317.0,127,8,35.95505617977528
180,tt0758774,movie,Body of Lies,Body of Lies,0,Action,08/08/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7.1,202233.0,128,8,35.95505617977528
181,tt0485947,movie,Mr. Nobody,Mr. Nobody,0,Drama,08/04/2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.8,201279.0,141,8,35.95505617977528
182,tt1411238,movie,No Strings Attached,No Strings Attached,0,Comedy,27/04/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.2,200675.0,108,8,35.95505617977528
183,tt1189340,movie,The Lincoln Lawyer,The Lincoln Lawyer,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.3,198948.0,118,8,35.95505617977528
184,tt2293640,movie,Minions,Minions,0,Adventure,12/01/2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.4,198311.0,91,8,35.95505617977528
185,tt2381941,movie,Focus,Focus,0,Comedy,15/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.6,196585.0,105,8,35.95505617977528
186,tt1599348,movie,Safe House,Safe House,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,195093.0,115,8,35.95505617977528
187,tt0251127,movie,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,0,Comedy,30/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,6.4,194724.0,116,8,35.95505617977528
188,tt1605630,movie,American Reunion,American Reunion,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,194341.0,113,8,35.95505617977528
189,tt0305224,movie,Anger Management,Anger Management,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,6.2,194148.0,106,8,35.95505617977528
190,tt1142988,movie,The Ugly Truth,The Ugly Truth,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.4,193015.0,96,8,35.95505617977528
191,tt0265208,movie,The Girl Next Door,The Girl Next Door,0,Comedy,17/05/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.7,192677.0,109,8,35.95505617977528
192,tt0112281,movie,Ace Ventura: When Nature Calls,Ace Ventura: When Nature Calls,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,6.4,191032.0,90,8,35.95505617977528
193,tt1980209,movie,Pain & Gain,Pain & Gain,0,Action,11/08/2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.4,190443.0,129,8,35.95505617977528
194,tt0844471,movie,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,0,Adventure,08/05/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.9,190009.0,90,8,35.95505617977528
195,tt0479952,movie,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6.6,188926.0,89,8,35.95505617977528
196,tt0949731,movie,The Happening,The Happening,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.0,188266.0,91,8,35.95505617977528
197,tt0119282,movie,Hercules,Hercules,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,7.3,187685.0,93,8,35.95505617977528
198,tt0120855,movie,Tarzan,Tarzan,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,7.3,187409.0,88,8,35.95505617977528
199,tt1155056,movie,"I Love You, Man","I Love You, Man",0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,7.0,187282.0,105,8,35.95505617977528
200,tt0210945,movie,Remember the Titans,Remember the Titans,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,7.8,186825.0,113,8,35.95505617977528
201,tt0059742,movie,The Sound of Music,The Sound of Music,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,8.0,186233.0,172,8,35.95505617977528
202,tt0328828,movie,American Wedding,American Wedding,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,6.3,185241.0,96,8,35.95505617977528
203,tt0985694,movie,Machete,Machete,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.6,184098.0,105,8,35.95505617977528
204,tt1815862,movie,After Earth,After Earth,0,Action,22/03/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4.8,184080.0,100,8,35.95505617977528
205,tt0401855,movie,Underworld: Evolution,Underworld: Evolution,0,Action,06/10/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6.7,182149.0,106,8,35.95505617977528
206,tt0959337,movie,Revolutionary Road,Revolutionary Road,0,Drama,21/02/2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7.3,181670.0,119,8,35.95505617977528
207,tt0960144,movie,You Don't Mess with the Zohan,You Don't Mess with the Zohan,0,Comedy,01/03/2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.5,180423.0,113,8,35.95505617977528
208,tt0481499,movie,The Croods,The Croods,0,Action,09/02/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.2,179837.0,98,8,35.95505617977528
209,tt0371724,movie,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,0,Adventure,09/01/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,6.7,179425.0,109,8,35.95505617977528
210,tt2883512,movie,Chef,Chef,0,Adventure,29/12/2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.3,178848.0,114,8,35.95505617977528
211,tt2321549,movie,The Babadook,The Babadook,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.8,177512.0,94,8,35.95505617977528
212,tt1111422,movie,The Taking of Pelham 123,The Taking of Pelham 123,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.4,176159.0,106,8,35.95505617977528
213,tt0363988,movie,Secret Window,Secret Window,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.6,172422.0,96,8,35.95505617977528
214,tt0892791,movie,Shrek Forever After,Shrek Forever After,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.3,171260.0,93,8,35.95505617977528
215,tt0139134,movie,Cruel Intentions,Cruel Intentions,0,Drama,23/11/2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6.8,171151.0,97,8,35.95505617977528
216,tt2053463,movie,Side Effects,Side Effects,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.1,170972.0,106,8,35.95505617977528
217,tt0080455,movie,The Blues Brothers,The Blues Brothers,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,7.9,170522.0,133,8,35.95505617977528
218,tt1617661,movie,Jupiter Ascending,Jupiter Ascending,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.3,169575.0,127,8,35.95505617977528
219,tt1059786,movie,Eagle Eye,Eagle Eye,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6.6,168795.0,118,8,35.95505617977528
220,tt0100157,movie,Misery,Misery,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,7.8,168474.0,107,8,35.95505617977528
221,tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,7.2,168092.0,91,8,35.95505617977528
222,tt0814255,movie,Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,5.9,167585.0,118,8,35.95505617977528
223,tt0829150,movie,Dracula Untold,Dracula Untold,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.3,167424.0,92,8,35.95505617977528
224,tt1583421,movie,G.I. Joe: Retaliation,G.I. Joe: Retaliation,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5.8,167210.0,110,8,35.95505617977528
225,tt1872194,movie,The Judge,The Judge,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.4,165965.0,141,8,35.95505617977528
226,tt0087538,movie,The Karate Kid,The Karate Kid,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,7.2,161551.0,126,8,35.95505617977528
227,tt0450278,movie,Hostel,Hostel,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2005,5.9,161328.0,94,8,35.95505617977528
228,tt0183790,movie,A Knight's Tale,A Knight's Tale,0,Action,02/03/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,6.9,160099.0,132,8,35.95505617977528
229,tt0311429,movie,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,0,Action,21/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,5.8,159415.0,110,8,35.95505617977528
230,tt1033643,movie,What Happens in Vegas,What Happens in Vegas,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6.1,158940.0,99,8,35.95505617977528
231,tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,6.7,158917.0,136,8,35.95505617977528
232,tt0109506,movie,The Crow,The Crow,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,7.6,157633.0,102,8,35.95505617977528
233,tt1488555,movie,The Change-Up,The Change-Up,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.3,157541.0,112,8,35.95505617977528
234,tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.5,157515.0,104,8,35.95505617977528
235,tt0307453,movie,Shark Tale,Shark Tale,0,Adventure,10/06/2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.0,157282.0,90,8,35.95505617977528
236,tt0415306,movie,Talladega Nights: The Ballad of Ricky Bobby,Talladega Nights: The Ballad of Ricky Bobby,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6.6,156919.0,108,8,35.95505617977528
237,tt0074285,movie,Carrie,Carrie,0,Horror,05/10/2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1976,7.4,155737.0,98,8,35.95505617977528
238,tt0465494,movie,Hitman,Hitman,0,Action,25/08/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6.3,155342.0,100,8,35.95505617977528
239,tt0106308,movie,Army of Darkness,Army of Darkness,0,Comedy,03/10/2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,7.5,153975.0,81,8,35.95505617977528
240,tt0096754,movie,The Abyss,The Abyss,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,7.6,153683.0,145,8,35.95505617977528
241,tt0120647,movie,Deep Impact,Deep Impact,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,6.2,153490.0,120,8,35.95505617977528
242,tt5519340,movie,Bright,Bright,0,Action,27/12/2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.4,152928.0,117,8,35.95505617977528
243,tt0327084,movie,Over the Hedge,Over the Hedge,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6.7,150199.0,83,8,35.95505617977528
244,tt0445934,movie,Blades of Glory,Blades of Glory,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6.3,149517.0,93,8,35.95505617977528
245,tt0832266,movie,"Definitely, Maybe","Definitely, Maybe",0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,7.1,148046.0,112,8,35.95505617977528
246,tt0986264,movie,Like Stars on Earth,Taare Zameen Par,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8.4,147810.0,165,8,35.95505617977528
247,tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,6.8,147704.0,105,8,35.95505617977528
248,tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,Action,27/08/2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.3,147509.0,97,8,35.95505617977528
249,tt2170439,movie,Horrible Bosses 2,Horrible Bosses 2,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.3,147286.0,108,8,35.95505617977528
250,tt0285823,movie,Once Upon a Time in Mexico,Once Upon a Time in Mexico,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,6.4,147176.0,102,8,35.95505617977528
251,tt1279935,movie,Date Night,Date Night,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.3,146334.0,88,8,35.95505617977528
252,tt0963966,movie,The Sorcerer's Apprentice,The Sorcerer's Apprentice,0,Action,23/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.1,145741.0,109,8,35.95505617977528
253,tt0094625,movie,Akira,Akira,0,Animation,15/12/2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,8.1,145541.0,124,8,35.95505617977528
254,tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,Action,22/01/2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.6,144091.0,92,8,35.95505617977528
255,tt0330793,movie,The Punisher,The Punisher,0,Action,11/04/2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.4,144008.0,124,8,35.95505617977528
256,tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5.2,143369.0,112,8,35.95505617977528
257,tt3569230,movie,Legend,Legend,0,Biography,06/02/2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.9,142891.0,132,8,35.95505617977528
258,tt2338151,movie,PK,PK,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.2,142827.0,153,8,35.95505617977528
259,tt1462758,movie,Buried,Buried,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.0,141539.0,95,8,35.95505617977528
